N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
1205.0,ARIRANG 미국단기우량회사채,115760.0,200.0,-0.17%,0.0,266.0,230.0,0.0,479.0,,
1206.0,신한 인버스 코스닥 150 선물 ETN,13280.0,100.0,-0.75%,0.0,266.0,2000.0,0.0,80.0,,
1207.0,미래에셋 인버스 코스닥150 선물 ETN,13255.0,90.0,-0.67%,0.0,265.0,2000.0,0.0,845.0,,
1208.0,신한 인버스 코스피 200 선물 ETN,13240.0,15.0,+0.11%,0.0,265.0,2000.0,0.0,208.0,,
1209.0,미래에셋 인버스 코스피200 선물 ETN,13200.0,95.0,-0.71%,0.0,264.0,2000.0,0.0,524.0,,
1210.0,삼성 레버리지 나스닥 100 ETN(H),6585.0,25.0,-0.38%,0.0,263.0,4000.0,0.0,111444.0,,
1211.0,일정실업,21950.0,50.0,-0.23%,5000.0,263.0,1200.0,0.05,871.0,-2.58,-33.81
1212.0,TIGER 200 헬스케어,15670.0,55.0,+0.35%,0.0,263.0,1680.0,0.03,1935.0,,
1213.0,메리츠 인버스 2X 은 선물 ETN(H),26315.0,860.0,+3.38%,0.0,263.0,1000.0,0.0,17.0,,
1214.0,KBSTAR 미국S&P원유생산기업(합성 H),6260.0,25.0,-0.40%,0.0,263.0,4200.0,0.0,44788.0,,
1215.0,KBSTAR 내수주플러스,7235.0,30.0,+0.42%,0.0,262.0,3620.0,0.0,4268.0,,
1216.0,TIGER Fn신재생에너지,8570.0,20.0,+0.23%,0.0,257.0,3000.0,0.21,21543.0,,
1217.0,신한 콩 선물 ETN(H),12830.0,60.0,-0.47%,0.0,257.0,2000.0,0.0,12.0,,
1218.0,KB 인버스 천연가스 선물 ETN,5655.0,30.0,-0.53%,0.0,254.0,4500.0,0.0,51183.0,,
1219.0,QV 인버스 레버리지 은 선물 ETN(H),25405.0,0.0,0.00%,0.0,254.0,1000.0,0.0,0.0,,
1220.0,대신 인버스 천연가스 선물 ETN(H),3175.0,10.0,-0.31%,0.0,254.0,8000.0,0.0,56017.0,,
1221.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12660.0,90.0,-0.71%,0.0,253.0,2000.0,0.0,70.0,,
1222.0,QV 인버스 미국 IT TOP5 ETN(H),12640.0,125.0,+1.00%,0.0,253.0,2000.0,0.0,8.0,,
1223.0,KINDEX 200TR,17965.0,175.0,+0.98%,0.0,252.0,1400.0,100.0,646.0,,
1224.0,신한 금 선물 ETN(H),12530.0,0.0,0.00%,0.0,251.0,2000.0,0.0,1038.0,,
1225.0,KODEX 차이나A50,19265.0,555.0,-2.80%,0.0,250.0,1300.0,0.0,4223.0,,
1226.0,TRUE 인버스 2X 플래티넘 선물 ETN,25005.0,290.0,+1.17%,0.0,250.0,1000.0,0.0,9461.0,,
1227.0,HANARO 200선물레버리지,13430.0,110.0,+0.83%,0.0,248.0,1850.0,0.25,348.0,,
1228.0,신한 레버리지 다우존스지수 선물 ETN(H),24805.0,450.0,+1.85%,0.0,248.0,1000.0,0.0,360.0,,
1229.0,ARIRANG 미국나스닥테크,18970.0,70.0,-0.37%,0.0,247.0,1300.0,0.0,1442.0,,
1230.0,삼성 레버리지 금 선물 ETN(H),24565.0,35.0,-0.14%,0.0,246.0,1000.0,0.0,2727.0,,
1231.0,TIGER 골드선물(H),11885.0,25.0,-0.21%,0.0,244.0,2050.0,0.0,7858.0,,
1232.0,한화투자증권우,5050.0,200.0,-3.81%,5000.0,242.0,4800.0,1.01,6980.0,12.38,
1233.0,KODEX S&P글로벌인프라(합성),13475.0,70.0,-0.52%,0.0,242.0,1796.0,0.01,14173.0,,
1234.0,신한 옥수수 선물 ETN(H),12090.0,150.0,-1.23%,0.0,242.0,2000.0,0.0,275.0,,
1235.0,대신 S&P500 VIX S/T 선물 ETN,24105.0,15.0,-0.06%,0.0,241.0,1000.0,0.0,3.0,,
1236.0,KB 인버스 2X 나스닥 100 ETN,11970.0,60.0,-0.50%,0.0,239.0,2000.0,0.0,35644.0,,
1237.0,대신 밀 선물 ETN(H),11955.0,465.0,-3.74%,0.0,239.0,2000.0,0.0,16822.0,,
1238.0,KODEX 헬스케어,10825.0,70.0,+0.65%,0.0,238.0,2200.0,0.0,2723.0,,
1239.0,하이트론,2470.0,0.0,0.00%,2500.0,237.0,9611.0,0.68,0.0,-2.26,-76.24
1240.0,HANARO 코스닥150,9490.0,145.0,+1.55%,0.0,237.0,2500.0,0.0,165.0,,
1241.0,TIGER 200IT레버리지,29080.0,735.0,+2.59%,0.0,233.0,800.0,0.0,7971.0,,
1242.0,TIGER 구리실물,9755.0,105.0,-1.06%,0.0,229.0,2350.0,0.0,8610.0,,
1243.0,메리츠 인버스 2X 금 선물 ETN(H),22855.0,0.0,0.00%,0.0,229.0,1000.0,0.0,0.0,,
1244.0,삼성 인버스 2X HSCEI ETN(H),22845.0,1315.0,+6.11%,0.0,228.0,1000.0,0.0,301.0,,
1245.0,KODEX 탄소효율그린뉴딜,7130.0,40.0,+0.56%,0.0,228.0,3200.0,0.0,249.0,,
1246.0,코아스,738.0,18.0,-2.38%,500.0,228.0,30907.0,0.91,72124.0,-3.99,-25.16
1247.0,TIGER AI코리아그로스액티브,9895.0,0.0,0.00%,0.0,228.0,2300.0,0.0,1.0,,
1248.0,KODEX 에너지화학,14055.0,145.0,+1.04%,0.0,226.0,1610.0,0.0,1383.0,,
1249.0,신한 인버스 2X 구리 선물 ETN,4525.0,75.0,-1.63%,0.0,226.0,5000.0,0.0,58600.0,,
1250.0,TIGER 삼성그룹펀더멘털,9800.0,10.0,-0.10%,0.0,225.0,2300.0,0.48,4782.0,,
1251.0,QV 인버스 레버리지 금 선물 ETN(H),22395.0,0.0,0.00%,0.0,224.0,1000.0,0.0,0.0,,
1252.0,KODEX 미국러셀2000(H),10980.0,105.0,+0.97%,0.0,220.0,2000.0,0.0,209.0,,
1253.0,KB 천연가스 선물 ETN(H),21955.0,240.0,+1.11%,0.0,220.0,1000.0,0.0,2916.0,,
1254.0,대신 천연가스 선물 ETN(H),21930.0,180.0,+0.83%,0.0,219.0,1000.0,0.0,6057.0,,
1255.0,TIGER 200 금융,5335.0,25.0,+0.47%,0.0,219.0,4100.0,0.31,57066.0,,
1256.0,TIGER 차이나반도체FACTSET,6200.0,50.0,+0.81%,0.0,218.0,3520.0,2.29,12106.0,,
1257.0,삼성중공우,186500.0,3500.0,-1.84%,1000.0,214.0,115.0,2.35,353.0,-246.37,
1258.0,KBSTAR 비메모리반도체액티브,6795.0,0.0,0.00%,0.0,213.0,3140.0,0.02,26237.0,,
1259.0,대상우,15400.0,100.0,+0.65%,1000.0,211.0,1370.0,2.23,2050.0,4.23,
1260.0,KINDEX ESG액티브,6380.0,10.0,+0.16%,0.0,211.0,3300.0,0.0,6.0,,
1261.0,KINDEX 친환경자동차밸류체인액티브,8415.0,5.0,-0.06%,0.0,210.0,2500.0,0.0,430.0,,
1262.0,KOSEF 미국달러선물인버스2X,5260.0,65.0,+1.25%,0.0,210.0,3990.0,0.0,107378.0,,
1263.0,대덕전자1우,9990.0,220.0,+2.25%,500.0,209.0,2096.0,0.49,5652.0,3.88,
1264.0,KODEX TRF5050,11600.0,10.0,-0.09%,0.0,209.0,1800.0,0.0,4075.0,,
1265.0,KODEX 미디어&엔터테인먼트,10985.0,50.0,-0.45%,0.0,209.0,1900.0,0.01,3983.0,,
1266.0,삼성 코스피 풋매도 4% OTM ETN,10365.0,0.0,0.00%,0.0,207.0,2000.0,0.0,0.0,,
1267.0,코리아써우,6990.0,240.0,+3.56%,500.0,207.0,2965.0,2.1,32085.0,2.28,
1268.0,신한 은 선물 ETN(H),10330.0,145.0,-1.38%,0.0,207.0,2000.0,0.0,214.0,,
1269.0,KOSEF 미국달러선물레버리지,13830.0,205.0,-1.46%,0.0,205.0,1480.0,0.0,179052.0,,
1270.0,QV S&P500 VIX S/T 선물 ETN C,10200.0,75.0,-0.73%,0.0,204.0,2000.0,0.0,474.0,,
1271.0,메리츠 레버리지 인플레이션 국채 ETN,10185.0,210.0,+2.11%,0.0,204.0,2000.0,0.0,6.0,,
1272.0,메리츠 인플레이션 국채 ETN,10120.0,35.0,+0.35%,0.0,202.0,2000.0,0.0,49.0,,
1273.0,코오롱우,18800.0,650.0,+3.58%,5000.0,202.0,1076.0,5.9,21971.0,2.17,
1274.0,KODEX TRF7030,12640.0,35.0,-0.28%,0.0,202.0,1600.0,0.0,159.0,,
1275.0,삼성 인버스 2X 항셍테크 ETN(H),20210.0,855.0,+4.42%,0.0,202.0,1000.0,0.0,139639.0,,
1276.0,TIGER 미국S&P500배당귀족,10100.0,45.0,+0.45%,0.0,202.0,2000.0,0.61,29873.0,,
1277.0,삼성 인버스 2X 은 선물 ETN(H),2020.0,60.0,+3.06%,0.0,202.0,10000.0,0.0,40578.0,,
1278.0,TRUE 레버리지 금 선물 ETN,20145.0,65.0,-0.32%,0.0,201.0,1000.0,0.0,3.0,,
1279.0,메리츠 인버스 2X 국채30년 ETN,20140.0,850.0,-4.05%,0.0,201.0,1000.0,0.0,1101.0,,
1280.0,QV 블룸버그 -2X WTI원유선물 ETN,20045.0,930.0,+4.87%,0.0,200.0,1000.0,0.0,2051.0,,
1281.0,KODEX 배당성장채권혼합,11040.0,55.0,+0.50%,0.0,199.0,1800.0,0.0,6464.0,,
1282.0,하나 S&P 인버스 2X WTI원유 선물 ETN,19815.0,840.0,+4.43%,0.0,198.0,1000.0,0.0,7436.0,,
1283.0,메리츠 인버스 2X KRX300 선물 ETN,19805.0,0.0,0.00%,0.0,198.0,1000.0,0.0,0.0,,
1284.0,KB S&P 인버스 2X WTI원유 선물 ETN,19700.0,685.0,+3.60%,0.0,197.0,1000.0,0.0,46001.0,,
1285.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,19685.0,700.0,+3.69%,0.0,197.0,1000.0,0.0,22398.0,,
1286.0,KODEX 미국채10년선물,12100.0,10.0,-0.08%,0.0,194.0,1600.0,0.23,3498.0,,
1287.0,삼성 인버스 2X 구리 선물 ETN(H),3865.0,35.0,-0.90%,0.0,193.0,5000.0,0.0,26106.0,,
1288.0,비케이탑스,904.0,0.0,0.00%,500.0,192.0,21248.0,1.15,0.0,-0.68,-243.33
1289.0,TIGER 코스닥150선물인버스,5870.0,60.0,-1.01%,0.0,191.0,3250.0,0.0,540826.0,,
1290.0,하나 S&P 레버리지 WTI원유 선물 ETN,18700.0,890.0,-4.54%,0.0,187.0,1000.0,0.0,41494.0,,
1291.0,KODEX 3대농산물선물(H),13260.0,190.0,-1.41%,0.0,187.0,1410.0,0.18,18366.0,,
1292.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,18685.0,970.0,-4.94%,0.0,187.0,1000.0,0.0,20590.0,,
1293.0,KINDEX 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,186.0,1850.0,0.15,0.0,,
1294.0,KBSTAR 국고채3년,106330.0,545.0,+0.52%,0.0,186.0,175.0,0.0,138.0,,
1295.0,QV iSelect 글로벌 EMP ETN(H),9290.0,0.0,0.00%,0.0,186.0,2000.0,0.0,0.0,,
1296.0,QV 블룸버그 2X WTI원유선물 ETN,18505.0,1030.0,-5.27%,0.0,185.0,1000.0,0.0,63.0,,
1297.0,넥센타이어1우B,2840.0,25.0,+0.89%,500.0,185.0,6500.0,5.27,41097.0,-5.07,
1298.0,KBSTAR 글로벌4차산업IT(합성 H),15370.0,270.0,-1.73%,0.0,184.0,1200.0,0.0,1415.0,,
1299.0,하이트진로2우B,16200.0,100.0,-0.61%,5000.0,183.0,1130.0,2.89,1174.0,12.06,
1300.0,TIGER KRX300,13075.0,0.0,0.00%,0.0,183.0,1400.0,0.0,0.0,,
1301.0,NPC우,3465.0,5.0,+0.14%,500.0,183.0,5280.0,1.79,55203.0,4.83,
1302.0,KINDEX 아시아TOP50S&P,11080.0,135.0,-1.20%,0.0,183.0,1650.0,0.0,381.0,,
1303.0,에이리츠,4090.0,60.0,-1.45%,5000.0,183.0,4463.0,0.28,3281.0,-9.86,9.14
1304.0,TRUE 레버리지 플래티넘 선물 ETN,18095.0,290.0,-1.58%,0.0,181.0,1000.0,0.0,2064.0,,
1305.0,KODEX 미국나스닥100선물인버스(H),13905.0,15.0,+0.11%,0.0,181.0,1300.0,3.06,83281.0,,
1306.0,TIGER 글로벌멀티에셋TIF액티브,9980.0,10.0,-0.10%,0.0,180.0,1800.0,0.0,5083.0,,
1307.0,신한 다우존스지수 선물 ETN(H),17815.0,170.0,+0.96%,0.0,178.0,1000.0,0.0,30.0,,
1308.0,KODEX 미국ETF산업Top10 Indxx,10360.0,80.0,-0.77%,0.0,176.0,1700.0,1.3,26887.0,,
1309.0,삼양홀딩스우,57900.0,200.0,-0.34%,5000.0,176.0,304.0,1.36,22.0,3.21,
1310.0,미래에셋 인버스 미디어엔터 Core5 ETN,17550.0,55.0,+0.31%,0.0,176.0,1000.0,0.0,6.0,,
1311.0,솔루스첨단소재2우B,9270.0,690.0,-6.93%,100.0,175.0,1889.0,0.02,23960.0,41.57,
1312.0,KODEX 200롱코스닥150숏선물,10845.0,80.0,-0.73%,0.0,174.0,1600.0,0.01,50204.0,,
1313.0,메리츠 미국 인플레이션 국채 ETN(H),8670.0,0.0,0.00%,0.0,173.0,2000.0,0.0,0.0,,
1314.0,WOORI 대한민국국고채액티브,47260.0,5.0,+0.01%,0.0,173.0,366.0,0.0,665.0,,
1315.0,TIGER 200동일가중,9590.0,90.0,+0.95%,0.0,173.0,1800.0,0.0,5.0,,
1316.0,유유제약1우,7600.0,30.0,+0.40%,1000.0,172.0,2267.0,0.83,7388.0,-37.44,
1317.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),17095.0,705.0,+4.30%,0.0,171.0,1000.0,0.0,31737.0,,
1318.0,TIMEFOLIO 이노베이션액티브,6830.0,65.0,+0.96%,0.0,171.0,2500.0,0.0,1540.0,,
1319.0,KTOP 코스피50,20155.0,160.0,+0.80%,0.0,169.0,840.0,0.04,202.0,,
1320.0,미래에셋 미디어엔터 Core5 ETN,8450.0,250.0,-2.87%,0.0,169.0,2000.0,0.0,104.0,,
1321.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8430.0,0.0,0.00%,0.0,169.0,2000.0,0.0,0.0,,
1322.0,TIGER 미국나스닥100TR채권혼합Fn,9900.0,35.0,+0.35%,0.0,168.0,1700.0,0.08,31748.0,,
1323.0,KBSTAR 200선물레버리지,11200.0,145.0,+1.31%,0.0,168.0,1500.0,2.52,3574.0,,
1324.0,삼성 인버스 항셍테크 ETN(H),16760.0,330.0,+2.01%,0.0,168.0,1000.0,0.0,788.0,,
1325.0,키움 코스닥 150 ETN,8340.0,35.0,+0.42%,0.0,167.0,2000.0,0.0,4.0,,
1326.0,TIGER 우량가치,9685.0,20.0,+0.21%,0.0,166.0,1710.0,0.0,362.0,,
1327.0,TIGER KRX게임K-뉴딜,5220.0,105.0,-1.97%,0.0,164.0,3150.0,0.08,97546.0,,
1328.0,LX하우시스우,15900.0,250.0,-1.55%,5000.0,164.0,1032.0,11.75,1522.0,-2.81,
1329.0,HANARO 글로벌탄소배출권선물ICE(합성),10895.0,140.0,-1.27%,0.0,163.0,1500.0,0.04,2588.0,,
1330.0,TRUE 인버스 은 선물 ETN,16230.0,0.0,0.00%,0.0,162.0,1000.0,0.0,0.0,,
1331.0,QV 레버리지 금 선물 ETN(H),16180.0,0.0,0.00%,0.0,162.0,1000.0,0.0,0.0,,
1332.0,KB S&P 레버리지 WTI원유 선물 ETN(H),16150.0,860.0,-5.06%,0.0,162.0,1000.0,0.0,4598.0,,
1333.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,8070.0,35.0,-0.43%,0.0,161.0,2000.0,0.0,21632.0,,
1334.0,신한 USD K200 선물 바이셀 ETN,8060.0,105.0,-1.29%,0.0,161.0,2000.0,0.0,72.0,,
1335.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),16090.0,725.0,-4.31%,0.0,161.0,1000.0,0.0,19054.0,,
1336.0,메리츠 레버리지 금 선물 ETN(H),15995.0,5.0,+0.03%,0.0,160.0,1000.0,0.0,1.0,,
1337.0,KBSTAR 200선물인버스,6885.0,45.0,-0.65%,0.0,158.0,2300.0,0.39,3511.0,,
1338.0,TRUE 인버스 플래티넘 선물 ETN,15765.0,55.0,-0.35%,0.0,158.0,1000.0,0.0,13372.0,,
1339.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),105.0,5.0,+5.00%,0.0,158.0,150000.0,0.0,144426.0,,
1340.0,삼성 인버스 HSCEI ETN(H),15725.0,0.0,0.00%,0.0,157.0,1000.0,0.0,0.0,,
1341.0,신한 K200 USD 선물 바이셀 ETN,7800.0,0.0,0.00%,0.0,156.0,2000.0,0.0,0.0,,
1342.0,KODEX 코스피100,22240.0,165.0,+0.75%,0.0,156.0,700.0,0.0,1734.0,,
1343.0,KODEX 보험,5975.0,60.0,-0.99%,0.0,155.0,2600.0,0.29,57514.0,,
1344.0,티와이홀딩스우,12300.0,100.0,-0.81%,500.0,154.0,1255.0,0.17,1759.0,5.0,
1345.0,대한제당우,2380.0,55.0,-2.26%,500.0,154.0,6483.0,1.94,56906.0,20.34,
1346.0,TIGER 일본엔선물,9555.0,65.0,-0.68%,0.0,153.0,1600.0,0.02,41533.0,,
1347.0,KODEX 배당성장,11750.0,85.0,+0.73%,0.0,153.0,1300.0,0.18,1349.0,,
1348.0,KODEX 글로벌4차산업로보틱스(합성),14000.0,165.0,-1.16%,0.0,153.0,1090.0,0.6,4019.0,,
1349.0,신한 레버리지 구리 선물 ETN,15195.0,110.0,-0.72%,0.0,152.0,1000.0,0.0,3049.0,,
1350.0,LX홀딩스1우,10350.0,50.0,+0.49%,1000.0,152.0,1465.0,3.33,1505.0,3.32,
1351.0,HANARO Fn K-POP&미디어,6245.0,45.0,+0.73%,0.0,150.0,2400.0,0.0,3973.0,
1352.0,KODEX Fn시스템반도체,6490.0,35.0,+0.54%,0.0,149.0,2300.0,0.0,14200.0,
1353.0,QV 미국 IT TOP5 ETN(H),21320.0,170.0,-0.79%,0.0,149.0,700.0,0.0,75.0,
1354.0,ARIRANG 미국다우존스고배당주(합성 H),14445.0,65.0,-0.45%,0.0,149.0,1030.0,0.0,727.0,
1355.0,메리츠 미국레버리지 인플레이션국채ETN(H),7405.0,140.0,+1.93%,0.0,148.0,2000.0,0.0,14.0,
1356.0,TIGER 200 에너지화학,14510.0,125.0,+0.87%,0.0,148.0,1020.0,0.0,506.0,
1357.0,TIGER 차이나항셍테크레버리지(합성 H),5780.0,220.0,-3.67%,0.0,148.0,2560.0,0.0,364122.0,
1358.0,미래에셋 코스피200 선물 ETN,7385.0,15.0,+0.20%,0.0,148.0,2000.0,0.0,2.0,
1359.0,KODEX 운송,4215.0,30.0,+0.72%,0.0,148.0,3500.0,0.0,29317.0,
1360.0,대신 인버스 철광석 선물 ETN(H),1340.0,0.0,0.00%,0.0,147.0,11000.0,0.0,2478.0,
1361.0,신한 코스피 200 ETN,7300.0,0.0,0.00%,0.0,146.0,2000.0,0.0,98.0,
1362.0,신한 인버스 2X 은 선물 ETN(H),2920.0,85.0,+3.00%,0.0,146.0,5000.0,0.0,69999.0,
1363.0,메리츠 인버스 국채30년 ETN,14475.0,275.0,-1.86%,0.0,145.0,1000.0,0.0,180.0,
1364.0,KODEX 기계장비,4990.0,10.0,-0.20%,0.0,145.0,2900.0,0.0,769.0,
1365.0,TIGER MSCI KOREA ESG리더스,7765.0,35.0,+0.45%,0.0,144.0,1860.0,0.0,2.0,
1366.0,미래에셋 Q150 Core5 ETN,7170.0,0.0,0.00%,0.0,143.0,2000.0,0.0,0.0,
1367.0,메리츠 인버스 2X 미국채10년 ETN(H),14320.0,130.0,-0.90%,0.0,143.0,1000.0,0.0,823.0,
1368.0,ARIRANG 코스피50,19850.0,45.0,+0.23%,0.0,143.0,720.0,0.0,564.0,
1369.0,KODEX 필수소비재,6485.0,55.0,-0.84%,0.0,143.0,2200.0,0.01,6106.0,
1370.0,KODEX 게임산업,7115.0,65.0,-0.91%,0.0,142.0,2000.0,0.0,22864.0,
1371.0,TIGER 유로스탁스배당30,10145.0,55.0,-0.54%,0.0,142.0,1400.0,0.0,1733.0,
1372.0,신한 인버스 금 선물 ETN(H),7095.0,0.0,0.00%,0.0,142.0,2000.0,0.0,6230.0,
1373.0,한화우,29050.0,550.0,+1.93%,5000.0,139.0,479.0,0.14,294.0,2.72
1374.0,KB 인버스 2X S&P 500 선물 ETN,13920.0,225.0,-1.59%,0.0,139.0,1000.0,0.0,6320.0,
1375.0,미래에셋 코스닥150 선물 ETN,6945.0,5.0,+0.07%,0.0,139.0,2000.0,0.0,39.0,
1376.0,신한 인버스 WTI원유 선물 ETN(H),2765.0,55.0,+2.03%,0.0,138.0,5000.0,0.0,20128.0,
1377.0,KB 인버스 2X 구리 선물 ETN(H),27580.0,210.0,-0.76%,0.0,138.0,500.0,0.0,19.0,
1378.0,TRUE 인버스 금 선물 ETN,13775.0,0.0,0.00%,0.0,138.0,1000.0,0.0,0.0,
1379.0,TIGER 단기선진하이일드(합성 H),11435.0,170.0,-1.46%,0.0,137.0,1200.0,0.0,69.0,
1380.0,KODEX 다우존스미국리츠(H),10930.0,220.0,+2.05%,0.0,137.0,1250.0,0.0,1758.0,
1381.0,KODEX MSCI KOREA ESG유니버설,8525.0,0.0,0.00%,0.0,136.0,1600.0,0.0,0.0,
1382.0,TRUE 인버스 HSCEI ETN(H) B,13615.0,0.0,0.00%,0.0,136.0,1000.0,0.0,0.0,
1383.0,TRUE 레버리지 구리 선물 ETN,13595.0,75.0,-0.55%,0.0,136.0,1000.0,0.0,26.0,
1384.0,TIGER 글로벌자원생산기업(합성 H),14310.0,175.0,-1.21%,0.0,136.0,950.0,0.0,635.0,
1385.0,TRUE FTSE100 ETN,13555.0,0.0,0.00%,0.0,136.0,1000.0,0.0,0.0,
1386.0,메리츠 인버스 2X 미국채30년 ETN(H),13415.0,325.0,+2.48%,0.0,134.0,1000.0,0.0,616.0,
1387.0,KBSTAR 글로벌클린에너지S&P,9550.0,110.0,-1.14%,0.0,134.0,1400.0,0.0,1152.0,
1388.0,FOCUS KRX300,13340.0,105.0,+0.79%,0.0,133.0,1000.0,0.21,2.0,
1389.0,KODEX 200가치저변동,8335.0,35.0,+0.42%,0.0,133.0,1600.0,0.0,991.0,
1390.0,KBSTAR 채권혼합,55560.0,535.0,+0.97%,0.0,133.0,240.0,0.0,4.0,
1391.0,KINDEX 코스닥150,9515.0,75.0,+0.79%,0.0,133.0,1400.0,0.0,2766.0,
1392.0,KODEX 미국클린에너지나스닥,10245.0,95.0,-0.92%,0.0,133.0,1300.0,3.71,14317.0,
1393.0,KB 인버스 2X 은 선물 ETN(H),26605.0,1100.0,+4.31%,0.0,133.0,500.0,0.0,245.0,
1394.0,하나 인버스 코스닥150 선물 ETN,13250.0,60.0,-0.45%,0.0,132.0,1000.0,0.0,389.0,
1395.0,신한 코스닥 150 ETN,6620.0,50.0,+0.76%,0.0,132.0,2000.0,0.0,4.0,
1396.0,삼성 인버스 코스닥 150 선물 ETN,13205.0,135.0,-1.01%,0.0,132.0,1000.0,0.0,11709.0,
1397.0,대신 S&P 인버스 WTI원유 선물 ETN,13205.0,280.0,+2.17%,0.0,132.0,1000.0,0.0,5.0,
1398.0,신한 FnGuide 폐기물처리 ETN,6585.0,145.0,+2.25%,0.0,132.0,2000.0,0.0,12.0,
1399.0,삼성 인버스 코스피 200 선물 ETN,13155.0,75.0,-0.57%,0.0,132.0,1000.0,0.0,2652.0,
1400.0,KB 레버리지 항셍테크 선물 ETN(H),1195.0,65.0,-5.16%,0.0,131.0,11000.0,0.0,432550.0,
1401.0,신한 인버스 구리 선물 ETN(H),6555.0,0.0,0.00%,0.0,131.0,2000.0,0.0,218.0,
1402.0,TRUE 인버스 베트남 VN30 선물 ETN(H),13100.0,645.0,-4.69%,0.0,131.0,1000.0,0.0,6914.0,
1403.0,미래에셋 레버리지 은 선물 ETN,13030.0,490.0,-3.62%,0.0,130.0,1000.0,0.0,839.0,
1404.0,ARIRANG 우량회사채50 1년,108410.0,20.0,-0.02%,0.0,130.0,120.0,0.0,185.0,
1405.0,TRUE 인버스 2X S&P500 선물 ETN(H),2600.0,25.0,-0.95%,0.0,130.0,5000.0,0.0,95487.0,
1406.0,신한 인버스 콩 선물 ETN(H),6480.0,90.0,+1.41%,0.0,130.0,2000.0,0.0,1010.0,
1407.0,TIGER 200 철강소재,7525.0,15.0,+0.20%,0.0,129.0,1720.0,0.0,898.0,
1408.0,TRUE 레버리지 은 선물 ETN,12935.0,525.0,-3.90%,0.0,129.0,1000.0,0.0,43953.0,
1409.0,KINDEX 원자력테마딥서치,9920.0,55.0,+0.56%,0.0,129.0,1300.0,0.03,12843.0,
1410.0,HANARO Fn K-게임,4360.0,45.0,-1.02%,0.0,129.0,2950.0,0.0,1800.0,
1411.0,ARIRANG 고배당저변동50,10245.0,20.0,-0.19%,0.0,128.0,1250.0,0.0,1874.0,
1412.0,KINDEX 미국다우존스리츠(합성 H),70850.0,490.0,+0.70%,0.0,128.0,180.0,0.0,44.0,
1413.0,KBSTAR V&S셀렉트밸류채권혼합,10600.0,50.0,+0.47%,0.0,127.0,1200.0,0.0,454.0,
1414.0,미래에셋 인버스 2X 옥수수 선물 ETN,12650.0,250.0,+2.02%,0.0,126.0,1000.0,0.0,4738.0,
1415.0,KINDEX 글로벌메타버스테크액티브,6320.0,70.0,-1.10%,0.0,126.0,2000.0,0.06,376.0,
1416.0,신한 달러인덱스 선물 ETN(H),12640.0,30.0,-0.24%,0.0,126.0,1000.0,0.0,38.0,
1417.0,KODEX 미국S&P바이오(합성),24450.0,195.0,+0.80%,0.0,126.0,516.0,0.0,1524.0,
1418.0,SOL 유럽탄소배출권선물S&P(H),10490.0,80.0,-0.76%,0.0,126.0,1200.0,0.0,4537.0,
1419.0,KBSTAR 헬스케어채권혼합,10450.0,80.0,+0.77%,0.0,125.0,1200.0,0.0,13.0,
1420.0,KBSTAR 글로벌메타버스Moorgate,6935.0,125.0,-1.77%,0.0,125.0,1800.0,0.3,335.0,
1421.0,KODEX 코스닥150롱코스피200숏선물,8315.0,30.0,+0.36%,0.0,125.0,1500.0,0.0,1.0,
1422.0,ARIRANG 200선물인버스2X,7520.0,105.0,-1.38%,0.0,124.0,1650.0,0.71,70478.0,
1423.0,TIGER K게임,8000.0,125.0,-1.54%,0.0,124.0,1550.0,0.26,36696.0,
1424.0,메리츠 인버스 2X 국채10년 ETN,12395.0,325.0,-2.56%,0.0,124.0,1000.0,0.0,471.0,
1425.0,FOCUS ESG리더스,8825.0,60.0,+0.68%,0.0,124.0,1400.0,0.0,359.0,
1426.0,KINDEX 일본Nikkei225(H),17620.0,245.0,-1.37%,0.0,123.0,700.0,0.0,195.0,
1427.0,TRUE 인버스 2X HSCEI ETN(H),12285.0,475.0,+4.02%,0.0,123.0,1000.0,0.0,626.0,
1428.0,KODEX 미국S&P산업재(합성),21395.0,65.0,+0.30%,0.0,123.0,574.0,0.0,5880.0,
1429.0,메리츠 인버스 구리 선물 ETN(H),12230.0,0.0,0.00%,0.0,122.0,1000.0,0.0,0.0,
1430.0,신한 인버스 Russell 2000 ETN,12195.0,190.0,-1.53%,0.0,122.0,1000.0,0.0,40.0,
1431.0,한진칼우,22700.0,800.0,-3.40%,2500.0,122.0,537.0,0.66,1680.0,1.91
1432.0,TIGER KRX2차전지K-뉴딜레버리지,6085.0,60.0,-0.98%,0.0,122.0,2000.0,0.0,77733.0,
1433.0,삼성 인버스 구리 선물 ETN(H),12170.0,45.0,-0.37%,0.0,122.0,1000.0,0.0,13.0,
